|text|rt_count|tweet_datetime|tokens|char_count|word_count|urls|url_count|hashtags|hashtag_count|mentions|mentions_count
3220|"How to Know that You Really Like A Band:
""How many interviews have I watched? Does it even matter anymore?"" *continues watching interviews*"|0|Mon Feb 15 22:19:25 +0000 2016|"[How, to, Know, that, You, Really, Like, A, Band:
, How, many, interviews, have, I, watched?, Does, it, even, matter, anymore?, *continues, watching, interviews*]"|139|23|[]|1|[]|1|[]|1
3221|@brittanyfasoli what u gettin tho?|0|Mon Feb 15 22:19:25 +0000 2016|[@brittanyfasoli, what, u, gettin, tho?]|34|5|[]|1|[]|1|[]|1
3222|@BalloutNate_: Imma go get it                https://t.co/xeM4qdqNoy|3|Mon Feb 15 22:19:25 +0000 2016|[@BalloutNate_, Imma, go, get, it, https://t.co/xeM4qdqNoy]|68|6|[https://t.co/xeM4qdqNoy]|1|[]|1|[]|1
3224|@JuliannaSaad u r so sweet perfect my love|0|Mon Feb 15 22:19:25 +0000 2016|[@JuliannaSaad, u, r, so, sweet, perfect, my, love]|42|8|[]|1|[]|1|[]|1
3225|"@poohsbrana: Bernie Gets It Done: Sanders' Record of Pushing Through Major Reforms Will Surprise You
https://t.co/JRE2rXMdJ8 #FeelTheBer   "|1|Mon Feb 15 22:19:25 +0000 2016|"[@poohsbrana, Bernie, Gets, It, Done, Sanders', Record, of, Pushing, Through, Major, Reforms, Will, Surprise, You
https://t.co/JRE2rXMdJ8, #FeelTheBer]"|139|16|[]|1|[#FeelTheBer]|1|[#FeelTheBer]|1
3226|@SirCoach: Jay Elec Llama Tough. Jay Elec Drama Stuff. Jay Elec Headed to the Prom Wit Someone's Momma Cuffed. https://t.co/IdlTsOTo9w|10|Mon Feb 15 22:19:25 +0000 2016|[@SirCoach, Jay, Elec, Llama, Tough, Jay, Elec, Drama, Stuff, Jay, Elec, Headed, to, the, Prom, Wit, Someone's, Momma, Cuffed, https://t.co/IdlTsOTo9w]|134|20|[https://t.co/IdlTsOTo9w]|1|[]|1|[]|1
3227|@alec_ramsay: @MarkDiStef @ChrisClme Try telling that to a young graduate with no prospect of a relevant job, a HECS debt and no indepen   |1|Mon Feb 15 22:19:25 +0000 2016|[@alec_ramsay, @MarkDiStef, @ChrisClme, Try, telling, that, to, a, young, graduate, with, no, prospect, of, a, relevant, job, a, HECS, debt, and, no, indepen]|139|23|[]|1|[]|1|[]|1
3228|"I'm on Skype. 
And its making me happy."|0|Mon Feb 15 22:19:25 +0000 2016|"[I'm, on, Skype, 
And, its, making, me, happy.]"|39|8|[]|1|[]|1|[]|1
3229|I have the biggest crush ever rn.      pero ni me pela. That's Karma for me        |0|Mon Feb 15 22:19:25 +0000 2016|[I, have, the, biggest, crush, ever, rn, pero, ni, me, pela, That's, Karma, for, me]|83|15|[]|1|[]|1|[]|1
3230|"""When you try your best but you don't succeed"" https://t.co/2APDbB1t52"|0|Mon Feb 15 22:19:25 +0000 2016|[When, you, try, your, best, but, you, don't, succeed, https://t.co/2APDbB1t52]|70|10|[https://t.co/2APDbB1t52]|1|[]|1|[]|1
3231|"""Do you speak African?""
Me; https://t.co/BuWBgPfSXm"|0|Mon Feb 15 22:19:25 +0000 2016|"[Do, you, speak, African?, 
Me;, https://t.co/BuWBgPfSXm]"|51|6|[https://t.co/BuWBgPfSXm]|1|[]|1|[]|1
3232|@kanyewest No you don't. You have access, ask your wife.|0|Mon Feb 15 22:19:25 +0000 2016|[@kanyewest, No, you, don't, You, have, access, ask, your, wife.]|56|10|[]|1|[]|1|[]|1
3233|im in the nugu girl groups section of youtube but april is one of the recommended vids oh HELL nah https://t.co/ew0uWhpBRQ|0|Mon Feb 15 22:19:25 +0000 2016|[im, in, the, nugu, girl, groups, section, of, youtube, but, april, is, one, of, the, recommended, vids, oh, HELL, nah, https://t.co/ew0uWhpBRQ]|122|21|[https://t.co/ew0uWhpBRQ]|1|[]|1|[]|1
3234|@air_max_zapas: Nike Air Max 90 Infrared https://t.co/xsFm7lXs8f|2|Mon Feb 15 22:19:25 +0000 2016|[@air_max_zapas, Nike, Air, Max, 90, Infrared, https://t.co/xsFm7lXs8f]|64|7|[https://t.co/xsFm7lXs8f]|1|[]|1|[]|1
3235|"@DateNighto: Known issues: 
- still very gay"|8|Mon Feb 15 22:19:25 +0000 2016|"[@DateNighto, Known, issues, 
-, still, very, gay]"|44|7|[]|1|[]|1|[]|1
3237|@RDOH21: Salem State Mens Hockey at Redd's Pond for practice today #vikings @Buccigross https://t.co/2gA0wtoZja|7|Mon Feb 15 22:19:25 +0000 2016|[@RDOH21, Salem, State, Mens, Hockey, at, Redd's, Pond, for, practice, today, #vikings, @Buccigross, https://t.co/2gA0wtoZja]|111|14|[https://t.co/2gA0wtoZja]|1|[#vikings]|1|[#vikings]|1
3238|@angstykimpine: @majaanushka Stop This when is the wedding lets move in together and get cats I am Ready|1|Mon Feb 15 22:19:25 +0000 2016|[@angstykimpine, @majaanushka, Stop, This, when, is, the, wedding, lets, move, in, together, and, get, cats, I, am, Ready]|104|18|[]|1|[]|1|[]|1
3239|@LongShotBTG always, even if some don't like me     |0|Mon Feb 15 22:19:25 +0000 2016|[@LongShotBTG, always, even, if, some, don't, like, me]|52|8|[]|1|[]|1|[]|1
3241|@the_ruru drag them|0|Mon Feb 15 22:19:25 +0000 2016|[@the_ruru, drag, them]|19|3|[]|1|[]|1|[]|1
3242|12 Must-Read Book Recommendations From Millionaire Entrepreneurs https://t.co/4Q9MwbYpHy|0|Mon Feb 15 22:19:25 +0000 2016|[12, Must-Read, Book, Recommendations, From, Millionaire, Entrepreneurs, https://t.co/4Q9MwbYpHy]|88|8|[https://t.co/4Q9MwbYpHy]|1|[]|1|[]|1
3243|@CommishKDavis: Feel free to contact @TJSmithMedia for FACTS, @jemillerwbal. I've ADDED command &amp; detectives to IAD. It's a priority, as   |3|Mon Feb 15 22:19:25 +0000 2016|[@CommishKDavis, Feel, free, to, contact, @TJSmithMedia, for, FACTS, @jemillerwbal, I've, ADDED, command, &amp;, detectives, to, IAD, It's, a, priority, as]|143|20|[]|1|[]|1|[]|1
3244|Nice story by @drosennhl I Here in Swedish I https://t.co/dHmOYmN4VS #nhlse #twittpuck|0|Mon Feb 15 22:19:25 +0000 2016|[Nice, story, by, @drosennhl, I, Here, in, Swedish, I, https://t.co/dHmOYmN4VS, #nhlse, #twittpuck]|86|12|[https://t.co/dHmOYmN4VS]|1|[#nhlse, #twittpuck]|1|[#nhlse, #twittpuck]|1
3245|@fuckoffcoldplay @chrismpeters @matt_mcguirk_90 just proves best players in the world are Canadian|0|Mon Feb 15 22:19:25 +0000 2016|[@fuckoffcoldplay, @chrismpeters, @matt_mcguirk_90, just, proves, best, players, in, the, world, are, Canadian]|98|12|[]|1|[]|1|[]|1
3246|@FineGael: Under Fine Gael and @EndaKennyTD, our friends and family are coming home to work again. We want to bring 70,000 of them home.   |5|Mon Feb 15 22:19:25 +0000 2016|[@FineGael, Under, Fine, Gael, and, @EndaKennyTD, our, friends, and, family, are, coming, home, to, work, again, We, want, to, bring, 70, 000, of, them, home]|139|25|[]|1|[]|1|[]|1
3247|@river__simpson: guess I should start my hw now|1|Mon Feb 15 22:19:25 +0000 2016|[@river__simpson, guess, I, should, start, my, hw, now]|47|8|[]|1|[]|1|[]|1
3248|@RomansCars: Showroom Line Up for a bit of #mondaymotivation https://t.co/at643aoB6v|10|Mon Feb 15 22:19:25 +0000 2016|[@RomansCars, Showroom, Line, Up, for, a, bit, of, #mondaymotivation, https://t.co/at643aoB6v]|84|10|[https://t.co/at643aoB6v]|1|[#mondaymotivation]|1|[#mondaymotivation]|1
3249|The older I get the more I realize how unfair life actually is|0|Mon Feb 15 22:19:25 +0000 2016|[The, older, I, get, the, more, I, realize, how, unfair, life, actually, is]|62|13|[]|1|[]|1|[]|1
3250|@ashessx: school was cool     https://t.co/oa1jEN9n9Q|1|Mon Feb 15 22:19:25 +0000 2016|[@ashessx, school, was, cool, https://t.co/oa1jEN9n9Q]|53|5|[https://t.co/oa1jEN9n9Q]|1|[]|1|[]|1
3251|My favorite character from The Walking Dead #TWD is :|0|Mon Feb 15 22:19:25 +0000 2016|[My, favorite, character, from, The, Walking, Dead, #TWD, is, :]|53|10|[]|1|[#TWD]|1|[#TWD]|1
3252|@throwsheerio one of the reasons many people hate on Klaine is beacuse they dont understand their love story|0|Mon Feb 15 22:19:25 +0000 2016|[@throwsheerio, one, of, the, reasons, many, people, hate, on, Klaine, is, beacuse, they, dont, understand, their, love, story]|108|18|[]|1|[]|1|[]|1
3253|@Stana_Katic will you be live tweeting?|0|Mon Feb 15 22:19:25 +0000 2016|[@Stana_Katic, will, you, be, live, tweeting?]|39|6|[]|1|[]|1|[]|1
3254|@ansleymherring it's a bomb|0|Mon Feb 15 22:19:25 +0000 2016|[@ansleymherring, it's, a, bomb]|27|4|[]|1|[]|1|[]|1
3255|@trumper_tantrum @AmyMek I would rather die. Muslims are a bunch of filthy, barbaric animals|0|Mon Feb 15 22:19:25 +0000 2016|[@trumper_tantrum, @AmyMek, I, would, rather, die, Muslims, are, a, bunch, of, filthy, barbaric, animals]|92|14|[]|1|[]|1|[]|1
3256|hoenest's video https://t.co/7EhNK8kXJX    I say this at least twice a day at school|0|Mon Feb 15 22:19:25 +0000 2016|[hoenest's, video, https://t.co/7EhNK8kXJX, I, say, this, at, least, twice, a, day, at, school]|84|13|[https://t.co/7EhNK8kXJX]|1|[]|1|[]|1
3257|@laylaaelefantee: @niabratton happy birthday      miss you!|1|Mon Feb 15 22:19:25 +0000 2016|[@laylaaelefantee, @niabratton, happy, birthday, miss, you]|59|6|[]|1|[]|1|[]|1
3258|@MissEzLo So awesome &lt;3 THank you!!!|0|Mon Feb 15 22:19:25 +0000 2016|[@MissEzLo, So, awesome, &lt;3, THank, you]|39|6|[]|1|[]|1|[]|1
3259|When the first page gets you in the feeels       https://t.co/NCsZPfItds|0|Mon Feb 15 22:19:25 +0000 2016|[When, the, first, page, gets, you, in, the, feeels, https://t.co/NCsZPfItds]|72|10|[https://t.co/NCsZPfItds]|1|[]|1|[]|1
3260|Last day of injecting today got a month to wait before I try my next MS medication so no more seeing this everyday https://t.co/93kAlaqZi7|0|Mon Feb 15 22:19:25 +0000 2016|[Last, day, of, injecting, today, got, a, month, to, wait, before, I, try, my, next, MS, medication, so, no, more, seeing, this, everyday, https://t.co/93kAlaqZi7]|138|24|[https://t.co/93kAlaqZi7]|1|[]|1|[]|1
3261|@i_am_mitus lorde and Lady Gaga!! Collab of the Year!|0|Mon Feb 15 22:19:25 +0000 2016|[@i_am_mitus, lorde, and, Lady, Gaga, Collab, of, the, Year]|53|9|[]|1|[]|1|[]|1
3262|'How do you spell fringe' Kirin Majid @kirinmajidx @holl_alderton|0|Mon Feb 15 22:19:25 +0000 2016|['How, do, you, spell, fringe', Kirin, Majid, @kirinmajidx, @holl_alderton]|65|9|[]|1|[]|1|[]|1
3263|Get Weather Updates from The Weather Channel. 17:19:27|0|Mon Feb 15 22:19:28 +0000 2016|[Get, Weather, Updates, from, The, Weather, Channel, 17:19:27]|54|8|[]|1|[]|1|[]|1
3264|@KristenJYoung1: Who's watching the Grammys tonight? @ToriKelly and maybe next year Best New Artist nomination @avalonyoung !!!|5|Mon Feb 15 22:19:28 +0000 2016|[@KristenJYoung1, Who's, watching, the, Grammys, tonight?, @ToriKelly, and, maybe, next, year, Best, New, Artist, nomination, @avalonyoung]|127|16|[]|1|[]|1|[]|1
3265|@Deepika_Deepik1: her Hair and Face      https://t.co/O64r52wrBt|6|Mon Feb 15 22:19:28 +0000 2016|[@Deepika_Deepik1, her, Hair, and, Face, https://t.co/O64r52wrBt]|64|6|[https://t.co/O64r52wrBt]|1|[]|1|[]|1
3266|@ryleeemichelle: Startin to feel a lil more like summa https://t.co/gdtukQPMNX|6|Mon Feb 15 22:19:28 +0000 2016|[@ryleeemichelle, Startin, to, feel, a, lil, more, like, summa, https://t.co/gdtukQPMNX]|78|10|[https://t.co/gdtukQPMNX]|1|[]|1|[]|1
3267|screaming the absolute most!|0|Mon Feb 15 22:19:28 +0000 2016|[screaming, the, absolute, most]|28|4|[]|1|[]|1|[]|1
3268|"When you know you're gettin' ready to kill it     

@prissyduckdes

#fashion #style #sexy #model    https://t.co/QefnCR4QzM"|0|Mon Feb 15 22:19:28 +0000 2016|"[When, you, know, you're, gettin', ready, to, kill, it, 

@prissyduckdes

#fashion, #style, #sexy, #model, https://t.co/QefnCR4QzM]"|123|14|[https://t.co/QefnCR4QzM]|1|[#style, #sexy, #model]|1|[#style, #sexy, #model]|1
3269|"[Hotel California plays as Erin gets another friend into diahell]
You can check out any time you like, but you can never leave :^)"|0|Mon Feb 15 22:19:28 +0000 2016|"[[Hotel, California, plays, as, Erin, gets, another, friend, into, diahell]
You, can, check, out, any, time, you, like, but, you, can, never, leave, :^)]"|130|23|[]|1|[]|1|[]|1
3270|Make sure to grab a copy of the @MetroPhilly which will feature a cover story on the Spectrum S! https://t.co/tqv6TrVblN|0|Mon Feb 15 22:19:28 +0000 2016|[Make, sure, to, grab, a, copy, of, the, @MetroPhilly, which, will, feature, a, cover, story, on, the, Spectrum, S, https://t.co/tqv6TrVblN]|120|20|[https://t.co/tqv6TrVblN]|1|[]|1|[]|1
3271|i don't even double text.. i be quintuple texting     |0|Mon Feb 15 22:19:28 +0000 2016|[i, don't, even, double, text., i, be, quintuple, texting]|54|9|[]|1|[]|1|[]|1
3272|@Toby__Don he's a smart guy, very impressive|0|Mon Feb 15 22:19:28 +0000 2016|[@Toby__Don, he's, a, smart, guy, very, impressive]|44|7|[]|1|[]|1|[]|1
3273|@l_vals @3catsTN I honestly admire &amp; respect the hell out of the troupe. They don't have any easy job by any means|0|Mon Feb 15 22:19:28 +0000 2016|[@l_vals, @3catsTN, I, honestly, admire, &amp;, respect, the, hell, out, of, the, troupe, They, don't, have, any, easy, job, by, any, means]|118|22|[]|1|[]|1|[]|1
3274|@nonpodcast: A movie and a podcast...and its free? Right on my fellow nerds!!!! https://t.co/odY76l8SEb|1|Mon Feb 15 22:19:28 +0000 2016|[@nonpodcast, A, movie, and, a, podcast...and, its, free?, Right, on, my, fellow, nerds, https://t.co/odY76l8SEb]|103|14|[https://t.co/odY76l8SEb]|1|[]|1|[]|1
3275|"@hescapade: me: 1d are grown men who dont need my protection
also me: if harry had to read a tweet that even criticises his breathing i'   "|7|Mon Feb 15 22:19:28 +0000 2016|"[@hescapade, me, 1d, are, grown, men, who, dont, need, my, protection
also, me, if, harry, had, to, read, a, tweet, that, even, criticises, his, breathing, i']"|139|25|[]|1|[]|1|[]|1
3276|@emergingprairie: This wk @1MillionCupsFar: @WeaveGotMaille founder Edie launches first local anodizing plant. https://t.co/6nUqI4wPMb h   |1|Mon Feb 15 22:19:28 +0000 2016|[@emergingprairie, This, wk, @1MillionCupsFar, @WeaveGotMaille, founder, Edie, launches, first, local, anodizing, plant, https://t.co/6nUqI4wPMb, h]|139|14|[https://t.co/6nUqI4wPMb]|1|[]|1|[]|1
3277|"Gae Bolg - ""A legendary long sword that is said to become sharper with every blow. Its special attack freezes enemies."""|0|Mon Feb 15 22:19:28 +0000 2016|[Gae, Bolg, -, A, legendary, long, sword, that, is, said, to, become, sharper, with, every, blow, Its, special, attack, freezes, enemies]|119|21|[]|1|[]|1|[]|1
3278|OH GOD I DID THE WRONG THING TO THE RIGHT GIRL|0|Mon Feb 15 22:19:28 +0000 2016|[OH, GOD, I, DID, THE, WRONG, THING, TO, THE, RIGHT, GIRL]|46|11|[]|1|[]|1|[]|1
3279|@LotsOfAnimal: LOOK AT THIS https://t.co/n1rYmhPdy3|9|Mon Feb 15 22:19:28 +0000 2016|[@LotsOfAnimal, LOOK, AT, THIS, https://t.co/n1rYmhPdy3]|51|5|[https://t.co/n1rYmhPdy3]|1|[]|1|[]|1
3280|My boss is talking shit about Kanye rn and I'm just sitting here thinking about how much I like working here|0|Mon Feb 15 22:19:28 +0000 2016|[My, boss, is, talking, shit, about, Kanye, rn, and, I'm, just, sitting, here, thinking, about, how, much, I, like, working, here]|108|21|[]|1|[]|1|[]|1
3281|The train was 50 minutes late i could have been having passionate sex smh|0|Mon Feb 15 22:19:28 +0000 2016|[The, train, was, 50, minutes, late, i, could, have, been, having, passionate, sex, smh]|73|14|[]|1|[]|1|[]|1
3282|I'm so sad I didn't go to the beach this weekend|0|Mon Feb 15 22:19:28 +0000 2016|[I'm, so, sad, I, didn't, go, to, the, beach, this, weekend]|48|11|[]|1|[]|1|[]|1
3283|Student Government should represent the diverse population of our campus, correct? Restart SG #PeopleNotPolitics https://t.co/PknJon6sXO|0|Mon Feb 15 22:19:28 +0000 2016|[Student, Government, should, represent, the, diverse, population, of, our, campus, correct?, Restart, SG, #PeopleNotPolitics, https://t.co/PknJon6sXO]|136|15|[https://t.co/PknJon6sXO]|1|[#PeopleNotPolitics]|1|[#PeopleNotPolitics]|1
3284|This was my favorite song man     I knew dance moves &amp; all                  https://t.co/WTp3YbEyGa|0|Mon Feb 15 22:19:28 +0000 2016|[This, was, my, favorite, song, man, I, knew, dance, moves, &amp;, all, https://t.co/WTp3YbEyGa]|103|13|[https://t.co/WTp3YbEyGa]|1|[]|1|[]|1
3285|@maddie5566: It's weird when you and someone else are so crazy for each other and don't do anything about it|1|Mon Feb 15 22:19:28 +0000 2016|[@maddie5566, It's, weird, when, you, and, someone, else, are, so, crazy, for, each, other, and, don't, do, anything, about, it]|108|20|[]|1|[]|1|[]|1
3286|star_wars_the_force's video https://t.co/e1wO6Of9r7|0|Mon Feb 15 22:19:28 +0000 2016|[star_wars_the_force's, video, https://t.co/e1wO6Of9r7]|51|3|[https://t.co/e1wO6Of9r7]|1|[]|1|[]|1
3287|We r getting money back cause we have done so well ..seriously Enda we shouldn't have been in that mess in the first place #leadersdebate|0|Mon Feb 15 22:19:28 +0000 2016|[We, r, getting, money, back, cause, we, have, done, so, well, ..seriously, Enda, we, shouldn't, have, been, in, that, mess, in, the, first, place, #leadersdebate]|137|25|[]|1|[#leadersdebate]|1|[#leadersdebate]|1
3288|Hopefully this week at school goes good|0|Mon Feb 15 22:19:28 +0000 2016|[Hopefully, this, week, at, school, goes, good]|39|7|[]|1|[]|1|[]|1
3289|@B_Right @akihheikkinen @DMonigatti Good question. Only full scale war wlll do the trick I'm afraid, Europeans r cowards it seems.We need US|0|Mon Feb 15 22:19:28 +0000 2016|[@B_Right, @akihheikkinen, @DMonigatti, Good, question, Only, full, scale, war, wlll, do, the, trick, I'm, afraid, Europeans, r, cowards, it, seems.We, need, US]|140|22|[]|1|[]|1|[]|1
3290|Get Weather Updates from The Weather Channel. 17:19:28|0|Mon Feb 15 22:19:28 +0000 2016|[Get, Weather, Updates, from, The, Weather, Channel, 17:19:28]|54|8|[]|1|[]|1|[]|1
3292|@SternerDarla How are you doing?|0|Mon Feb 15 22:19:28 +0000 2016|[@SternerDarla, How, are, you, doing?]|32|5|[]|1|[]|1|[]|1
3293|@Taylor_woodsen They are Sorel - and we are about to see if they can handle rain too!|0|Mon Feb 15 22:19:28 +0000 2016|[@Taylor_woodsen, They, are, Sorel, -, and, we, are, about, to, see, if, they, can, handle, rain, too]|85|17|[]|1|[]|1|[]|1
3294|@Maycomlucass: Jesus       .|1|Mon Feb 15 22:19:28 +0000 2016|[@Maycomlucass, Jesus, .]|28|3|[]|1|[]|1|[]|1
3295|@ShayHatesYou: Really don't understand why people lie to me I'm not your fucking parents.|2|Mon Feb 15 22:19:28 +0000 2016|[@ShayHatesYou, Really, don't, understand, why, people, lie, to, me, I'm, not, your, fucking, parents.]|89|14|[]|1|[]|1|[]|1
3296|@monmadera: @King_Tyy twin bro* in that pic. Love you|1|Mon Feb 15 22:19:28 +0000 2016|[@monmadera, @King_Tyy, twin, bro*, in, that, pic, Love, you]|53|9|[]|1|[]|1|[]|1
3297|"@APHGalaxies ""What the hell are you doing then?"" He continued to follow them, tilting his head slightly."|0|Mon Feb 15 22:19:28 +0000 2016|[@APHGalaxies, What, the, hell, are, you, doing, then?, He, continued, to, follow, them, tilting, his, head, slightly.]|104|17|[]|1|[]|1|[]|1
3298|@PamelaShiffer: Buying @PureLondonShow today and the catwalk is about to start      https://t.co/vx4Xw0Sdzx|1|Mon Feb 15 22:19:28 +0000 2016|[@PamelaShiffer, Buying, @PureLondonShow, today, and, the, catwalk, is, about, to, start, https://t.co/vx4Xw0Sdzx]|107|12|[https://t.co/vx4Xw0Sdzx]|1|[]|1|[]|1
3299|@lexascuteness i feel like clarke's rough with it|0|Mon Feb 15 22:19:28 +0000 2016|[@lexascuteness, i, feel, like, clarke's, rough, with, it]|49|8|[]|1|[]|1|[]|1
3300|Now Playing Percy Faith - Theme From A Summer Place #percyfaith|0|Mon Feb 15 22:19:28 +0000 2016|[Now, Playing, Percy, Faith, -, Theme, From, A, Summer, Place, #percyfaith]|63|11|[]|1|[#percyfaith]|1|[#percyfaith]|1
3301|Sometimes i feel bad for fish...but only sometimes|0|Mon Feb 15 22:19:28 +0000 2016|[Sometimes, i, feel, bad, for, fish...but, only, sometimes]|50|8|[]|1|[]|1|[]|1
3302|@BritishCrafting: What a gorgeous flowery Mothers Day card! https://t.co/Aj4VOeCYFM by @PaperDaisyCards #britcraft #folksy #handmade|5|Mon Feb 15 22:19:28 +0000 2016|[@BritishCrafting, What, a, gorgeous, flowery, Mothers, Day, card, https://t.co/Aj4VOeCYFM, by, @PaperDaisyCards, #britcraft, #folksy, #handmade]|132|14|[https://t.co/Aj4VOeCYFM]|1|[#britcraft, #folksy, #handmade]|1|[#britcraft, #folksy, #handmade]|1
3303|Mentions and buzz for Westminster Kennel Club: https://t.co/G4nbeO7qSU - RT @gypseeme Westminster Kennel Club 140th Annual Dog Show https...|0|Mon Feb 15 22:19:28 +0000 2016|[Mentions, and, buzz, for, Westminster, Kennel, Club, https://t.co/G4nbeO7qSU, -, RT, @gypseeme, Westminster, Kennel, Club, 140th, Annual, Dog, Show, https...]|140|19|[https://t.co/G4nbeO7qSU, https...]|1|[]|1|[]|1
3304|@brwncald: Check out this #job: #Construction #Project Engineer at #BrownandCaldwell in #VirginiaBeach https://t.co/pOXoVwOJRx https://t   |2|Mon Feb 15 22:19:28 +0000 2016|[@brwncald, Check, out, this, #job, #Construction, #Project, Engineer, at, #BrownandCaldwell, in, #VirginiaBeach, https://t.co/pOXoVwOJRx, https://t]|139|14|[https://t.co/pOXoVwOJRx, https://t]|1|[#job, #Construction, #Project, #BrownandCaldwell, #VirginiaBeach]|1|[#job, #Construction, #Project, #BrownandCaldwell, #VirginiaBeach]|1
3305|@PrettyBigO_Os: I never needed a nigga for nothing         |4|Mon Feb 15 22:19:28 +0000 2016|[@PrettyBigO_Os, I, never, needed, a, nigga, for, nothing]|59|8|[]|1|[]|1|[]|1
